Имя ЛКД;Имя MDU (LKD);Область ЛКД;Город ЛКД;Улица ЛКД;Дом ЛКД;ID Дома;Подъезд(ЛКД);ID Подъезда;Количество этажей ЛКД;Квартира от (ЛКД);Квартира до ЛКД;Длина кабеля ЛКД;К-тво UTP/пар в ЛКД;Метод прокладки ЛКД;Дата акта ЛКД;Дилер зоны;СТАТУС ЛКД;ИФ Автора изменения;Дата изменения
LKD_ZAP_4902299_1;MDU_ZAP00059;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;12;501085;4;4902299;5;61;80;50;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4902303_1;MDU_ZAP00059;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;12;501085;6;4902303;5;101;120;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4902311_1;MDU_ZAP00059;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;12;501085;10;4902311;5;181;200;89;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4850582_1;MDU_ZAP00059;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;12Б;501100;1;4850582;9;1;171;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4882197_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;13;501083;1;4882197;5;1;24;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4882203_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;13;501083;4;4882203;5;60;74;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4882207_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;13;501083;6;4882207;5;89;103;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4882211_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;13;501083;8;4882211;5;119;138;65;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4878654_1;MDU_ZAP00059;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;14;501077;2;4878654;9;37;72;;16;;01.03.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850584_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;15;501063;1;4850584;5;1;22;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4850586_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;15;501063;2;4850586;5;23;38;;16;;01.03.2013;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4850590_1;MDU_ZAP00058;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Чумаченка;15;501063;4;4850590;5;55;69;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";требует восстановления;Бережнов Вадим;20.03.2017
LKD_ZAP_4877970_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;46;481547;1;4877970;5;1;20;45;16;Фасад(парапет, стена);25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4877972_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;46;481547;2;4877972;5;21;35;;16;;25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4901035_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;9;481552;3;4901035;5;36;50;30;16;Фасад(парапет, стена);25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901037_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;9;481552;4;4901037;5;51;65;;16;;25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_4901039_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;9;481552;5;4901039;5;66;80;29;16;Фасад(парапет, стена);25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_4901041_1;MDU_ZAP00061;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Михайлова;9;481552;6;4901041;5;81;100;45;16;Фасад(парапет, стена);25.12.2013;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5398613_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;31А;482593;3;5398613;5;26;40;50;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5647093_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;33;482553;1;5647093;5;1;20;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5647097_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;33;482553;3;5647097;5;36;50;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5647099_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;33;482553;4;5647099;5;51;65;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5647103_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;33;482553;6;5647103;5;81;100;35;16;Фасад(парапет, стена);01.03.2013;"ТОВ  ""Нет-Строй Групп""";эксплуатация;Kyivstar;28.02.2017
LKD_ZAP_5398619_1;MDU_ZAP00053;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Музична;33А;482543;2;5398619;5;16;30;;;;;"ТОВ  ""Нет-Строй Групп""";назначен в план;;
LKD_ZAP_4877978_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;3;482869;1;4877978;9;1;36;53;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4877984_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;3;482869;4;4877984;9;109;144;8;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4877986_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;3;482869;5;4877986;9;145;180;54;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4877990_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;3;482869;7;4877990;9;217;244;53;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_4805932_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;3А;482867;1;4805932;9;1;35;9;25+16;Тех.этаж;;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Гладченко Олена;16.06.2017
LKD_ZAP_15708320_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;5/16;482860;1;15708320;9;1;36;;;;;"ТОВ ""ПРОВАЙД-ГРУПП""";назначен в план;;
LKD_ZAP_15708322_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;5/16;482860;2;15708322;9;37;72;56;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
LKD_ZAP_15708324_1;MDU_ZAP00030;Запорізька область;Запоріжжя м. (Запорізька область, обласного значення);Мурманська;5/16;482860;3;15708324;9;73;107;7;25+16;;25.12.2016;"ТОВ ""ПРОВАЙД-ГРУПП""";эксплуатация;Kyivstar;16.03.2017
